Order_ID,Order_Date,Ship_Date,Ship_Mode,Customer_ID,Customer_Name,Segment,Country,City,State,Postal_Code,Product_ID,Category,Sub_Category,Product_Name,Sales,Quantity,Discount,Profit
CA-142636,2014-04-11,2014-08-11,Standard Class,KC16675,Kimberly Carter,Corporate,United States,Seattle,Washington,98105,FURCH10001891,Furniture,Chairs,Global Deluxe Office Fabric Chairs,307.136,4,0.2,26.8744
CA-122105,2014-06-25,2014-06-29,Standard Class,CJ12010,Caroline Jumper,Consumer,United States,Huntington Beach,California,92646,OFFAR10004344,Office Supplies,Art,Bulldog Vacuum Base Pencil Sharpener,95.92,8,0.0,25.8984
CA-148796,2013-04-15,2013-04-19,Standard Class,PB19150,Philip Brown,Consumer,United States,Los Angeles,California,90004,FURCH10004886,Furniture,Chairs,Bevis Steel Folding Chairs,383.8,5,0.2,38.38
CA-110478,2014-05-03,2014-10-03,Standard Class,SP20860,Sung Pak,Corporate,United States,Los Angeles,California,90045,OFFAR10001573,Office Supplies,Art,American Pencil,9.32,4,0.0,2.7028
CA-110478,2014-05-03,2014-10-03,Standard Class,SP20860,Sung Pak,Corporate,United States,Los Angeles,California,90045,OFFEN10000483,Office Supplies,Envelopes,"White Envelopes, White Envelopes with Clear Poly Window",15.25,1,0.0,7.015
CA-142048,2011-06-22,2011-06-25,First Class,JE15745,Joel Eaton,Consumer,United States,Louisville,Colorado,80027,TECAC10004114,Technology,Accessories,KeyTronic 6101 Series   Keyboard   Black,196.752,6,0.2,56.5662
US-110674,2011-02-13,2011-02-19,Standard Class,SC20095,Sanjit Chand,Consumer,United States,Concord,California,94521,FURCH10000225,Furniture,Chairs,"Global Geo Office Task Chair, Gray",129.568,2,0.2,24.294
CA-109638,2012-12-15,2012-12-22,Standard Class,JH15985,Joseph Holt,Consumer,United States,Seattle,Washington,98115,OFFAP10002472,Office Supplies,Appliances,3M Office Air Cleaner,103.92,4,0.0,36.372
CA-109638,2012-12-15,2012-12-22,Standard Class,JH15985,Joseph Holt,Consumer,United States,Seattle,Washington,98115,TECAC10004571,Technology,Accessories,Logitech G700s Rechargeable Gaming Mouse,899.91,9,0.0,377.9622
CA-109638,2012-12-15,2012-12-22,Standard Class,JH15985,Joseph Holt,Consumer,United States,Seattle,Washington,98115,OFFBI10001098,Office Supplies,Binders,Acco D Ring Binder w/DublLock,51.312,3,0.2,18.6006
CA-109869,2013-04-23,2013-04-30,Standard Class,TN21040,Tanja Norvell,Home Office,United States,Phoenix,Arizona,85023,FURFU10000023,Furniture,Furnishings,Eldon Wave Desk Accessories,23.56,5,0.2,7.068
CA-109869,2013-04-23,2013-04-30,Standard Class,TN21040,Tanja Norvell,Home Office,United States,Phoenix,Arizona,85023,FURTA10001889,Furniture,Tables,Bush Advantage Collection Racetrack Conference Table,1272.63,6,0.5,814.4832
CA-109869,2013-04-23,2013-04-30,Standard Class,TN21040,Tanja Norvell,Home Office,United States,Phoenix,Arizona,85023,OFFBI10000315,Office Supplies,Binders,Poly Designer Cover & Back,28.485,5,0.7,20.889
CA-109869,2013-04-23,2013-04-30,Standard Class,TN21040,Tanja Norvell,Home Office,United States,Phoenix,Arizona,85023,OFFSU10003505,Office Supplies,Supplies,Premier Electric Letter Opener,185.376,2,0.2,34.758
CA-109869,2013-04-23,2013-04-30,Standard Class,TN21040,Tanja Norvell,Home Office,United States,Phoenix,Arizona,85023,OFFAP10002578,Office Supplies,Appliances,"Fellowes Premier Superior Surge Suppressor, 10 Outlet, With Phone and Remote",78.272,2,0.2,5.8704
CA-144666,2011-09-11,2011-11-11,Second Class,JP15520,Jeremy Pistek,Consumer,United States,San Francisco,California,94110,OFFST10002743,Office Supplies,Storage,SAFCO Boltless Steel Shelving,340.92,3,0.0,3.4092
CA-144666,2011-09-11,2011-11-11,Second Class,JP15520,Jeremy Pistek,Consumer,United States,San Francisco,California,94110,FURBO10001601,Furniture,Bookcases,"Sauder Mission Library with Doors, Fruitwood Finish",222.666,2,0.15,10.4784
CA-144666,2011-09-11,2011-11-11,Second Class,JP15520,Jeremy Pistek,Consumer,United States,San Francisco,California,94110,TECPH10002680,Technology,Phones,Samsung Galaxy Note 3,703.968,4,0.2,87.996
CA-144666,2011-09-11,2011-11-11,Second Class,JP15520,Jeremy Pistek,Consumer,United States,San Francisco,California,94110,OFFST10001321,Office Supplies,Storage,"Decoflex Hanging Personal Folder File, Blue",92.52,6,0.0,24.9804
CA-144666,2011-09-11,2011-11-11,Second Class,JP15520,Jeremy Pistek,Consumer,United States,San Francisco,California,94110,OFFPA10001509,Office Supplies,Paper,"Recycled Desk Saver Line ""While You Were Out"" Book, 5 1/2"" X 4""",62.65,7,0.0,28.819
CA-144666,2011-09-11,2011-11-11,Second Class,JP15520,Jeremy Pistek,Consumer,United States,San Francisco,California,94110,OFFPA10003465,Office Supplies,Paper,Xerox 1912,94.85,5,0.0,45.528
CA-103891,2013-07-13,2013-07-20,Standard Class,KH16690,Kristen Hastings,Corporate,United States,Los Angeles,California,90008,TECPH10000149,Technology,Phones,Cisco SPA525G2 IP Phone   Wireless,95.76,6,0.2,7.182
CA-134677,2011-06-10,2011-10-10,Standard Class,XP21865,Xylona Preis,Consumer,United States,San Diego,California,92024,TECAC10001445,Technology,Accessories,Imation USB 2.0 Swivel Flash Drive USB flash drive   4 GB   Pink,9.09,3,0.0,1.9089
CA-140963,2014-11-06,2014-06-14,First Class,MT18070,Michelle Tran,Home Office,United States,Los Angeles,California,90045,OFFLA10003923,Office Supplies,Labels,Alphabetical Labels for Top Tab Filing,29.6,2,0.0,14.8
CA-140963,2014-11-06,2014-06-14,First Class,MT18070,Michelle Tran,Home Office,United States,Los Angeles,California,90045,FURBO10001337,Furniture,Bookcases,O'Sullivan Living Dimensions 2 Shelf Bookcases,514.165,5,0.15,30.245
CA-140963,2014-11-06,2014-06-14,First Class,MT18070,Michelle Tran,Home Office,United States,Los Angeles,California,90045,TECPH10001924,Technology,Phones,iHome FM Clock Radio with Lightning Dock,279.96,5,0.2,17.4975
CA-169166,2013-10-05,2013-05-15,Standard Class,SS20590,Sonia Sunley,Consumer,United States,Seattle,Washington,98115,TECAC10000991,Technology,Accessories,Sony Micro Vault Click 8 GB USB 2.0 Flash Drive,93.98,2,0.0,13.1572
CA-126158,2013-07-26,2013-01-08,Standard Class,SC20095,Sanjit Chand,Consumer,United States,Costa Mesa,California,92627,OFFBI10002498,Office Supplies,Binders,Clear Mylar Reinforcing Strips,119.616,8,0.2,40.3704
CA-126158,2013-07-26,2013-01-08,Standard Class,SC20095,Sanjit Chand,Consumer,United States,Costa Mesa,California,92627,FURFU10004864,Furniture,Furnishings,"Howard Miller 14 1/2"" Diameter Chrome Round Wall Clock",255.76,4,0.0,81.8432
CA-126158,2013-07-26,2013-01-08,Standard Class,SC20095,Sanjit Chand,Consumer,United States,Costa Mesa,California,92627,FURCH10002602,Furniture,Chairs,DMI Arturo Collection Mission style Design Wood Chair,241.568,2,0.2,18.1176
CA-126158,2013-07-26,2013-01-08,Standard Class,SC20095,Sanjit Chand,Consumer,United States,Costa Mesa,California,92627,FURFU10000073,Furniture,Furnishings,Deflect O Glasstique Clear Desk Accessories,69.3,9,0.0,22.869
US-105578,2013-05-31,2013-05-06,Standard Class,MY17380,Maribeth Yedwab,Corporate,United States,Parker,Colorado,80134,OFFBI10001670,Office Supplies,Binders,Vinyl Sectional Post Binders,22.62,2,0.7,15.08
US-105578,2013-05-31,2013-05-06,Standard Class,MY17380,Maribeth Yedwab,Corporate,United States,Parker,Colorado,80134,OFFBI10001658,Office Supplies,Binders,GBC Standard Therm A Bind Covers,14.952,2,0.7,11.9616
US-105578,2013-05-31,2013-05-06,Standard Class,MY17380,Maribeth Yedwab,Corporate,United States,Parker,Colorado,80134,FURCH10001215,Furniture,Chairs,Global Troy Executive Leather Low Back Tilter,801.568,2,0.2,50.098
US-105578,2013-05-31,2013-05-06,Standard Class,MY17380,Maribeth Yedwab,Corporate,United States,Parker,Colorado,80134,OFFBI10000831,Office Supplies,Binders,Storex Flexible Poly Binders with Double Pockets,2.376,3,0.7,1.9008
US-105578,2013-05-31,2013-05-06,Standard Class,MY17380,Maribeth Yedwab,Corporate,United States,Parker,Colorado,80134,OFFPA10000357,Office Supplies,Paper,"White Dual Perf Computer Printout Paper, 2700 Sheets, 1 Part, Heavyweight, 20 lbs., 14 7/8 x 11",32.792,1,0.2,11.8871
CA-163405,2014-12-22,2014-12-26,Standard Class,BN11515,Bradley Nguyen,Consumer,United States,Los Angeles,California,90049,OFFAR10003811,Office Supplies,Art,Newell 327,6.63,3,0.0,1.7901
CA-163405,2014-12-22,2014-12-26,Standard Class,BN11515,Bradley Nguyen,Consumer,United States,Los Angeles,California,90049,OFFAR10001246,Office Supplies,Art,Newell 317,5.88,2,0.0,1.7052
CA-127432,2014-01-23,2014-01-28,Standard Class,AD10180,Alan Dominguez,Home Office,United States,Great Falls,Montana,59405,TECCO10003236,Technology,Copiers,Canon Image Class D660 Copier,2999.95,5,0.0,1379.977
CA-127432,2014-01-23,2014-01-28,Standard Class,AD10180,Alan Dominguez,Home Office,United States,Great Falls,Montana,59405,OFFST10004507,Office Supplies,Storage,Advantus Rolling Storage Box,51.45,3,0.0,13.8915
CA-127432,2014-01-23,2014-01-28,Standard Class,AD10180,Alan Dominguez,Home Office,United States,Great Falls,Montana,59405,OFFPA10001667,Office Supplies,Paper,Great White Multi Use Recycled Paper (20Lb. and 84 Bright),11.96,2,0.0,5.382
CA-127432,2014-01-23,2014-01-28,Standard Class,AD10180,Alan Dominguez,Home Office,United States,Great Falls,Montana,59405,OFFST10004459,Office Supplies,Storage,Tennsco Single Tier Lockers,1126.02,3,0.0,56.301
US-139486,2013-05-22,2013-05-24,First Class,LH17155,Logan Haushalter,Consumer,United States,Los Angeles,California,90032,TECPH10003555,Technology,Phones,Motorola HK250 Universal Bluetooth Headset,55.176,3,0.2,12.4146
US-139486,2013-05-22,2013-05-24,First Class,LH17155,Logan Haushalter,Consumer,United States,Los Angeles,California,90032,TECAC10003832,Technology,Accessories,Imation 16GB Mini TravelDrive USB 2.0 Flash Drive,66.26,2,0.0,27.1666
CA-102848,2012-07-11,2012-09-11,Second Class,KB16240,Karen Bern,Corporate,United States,Los Angeles,California,90036,FURCH10000595,Furniture,Chairs,Safco Contoured Stacking Chairs,190.72,1,0.2,11.92
US-129441,2014-08-09,2014-12-09,Standard Class,JC15340,Jasper Cacioppo,Consumer,United States,Los Angeles,California,90032,FURFU10000448,Furniture,Furnishings,Tenex Chairmats For Use With Carpeted Floors,47.94,3,0.0,2.397
CA-126613,2013-11-07,2013-07-17,Standard Class,AA10375,Allen Armold,Consumer,United States,Mesa,Arizona,85204,OFFST10001325,Office Supplies,Storage,Sterilite Officeware Hinged File Box,16.768,2,0.2,1.4672
CA-136924,2013-07-15,2013-07-18,First Class,ES14080,Erin Smith,Corporate,United States,Tucson,Arizona,85705,TECPH10002262,Technology,Phones,LG Electronics Tone+ HBS 730 Bluetooth Headset,380.864,8,0.2,38.0864
CA-136406,2013-04-16,2013-04-18,Second Class,BD11320,Bill Donatelli,Consumer,United States,San Francisco,California,94110,FURCH10002024,Furniture,Chairs,HON 5400 Series Task Chairs for Big and Tall,1121.568,2,0.2,0.0
CA-100650,2014-06-30,2014-04-07,Second Class,DK13225,Dean Katz,Corporate,United States,Anaheim,California,92804,OFFST10001780,Office Supplies,Storage,Tennsco 16 Compartment Lockers with Coat Rack,1295.78,2,0.0,310.9872
CA-113243,2013-11-06,2013-06-16,Standard Class,OT18730,Olvera Toch,Consumer,United States,Los Angeles,California,90045,OFFLA10001297,Office Supplies,Labels,Avery 473,20.7,2,0.0,9.936
CA-113243,2013-11-06,2013-06-16,Standard Class,OT18730,Olvera Toch,Consumer,United States,Los Angeles,California,90045,FURTA10004256,Furniture,Tables,Bretford Just In Time Height Adjustable Multi Task Work Tables,1335.68,4,0.2,217.048
CA-113243,2013-11-06,2013-06-16,Standard Class,OT18730,Olvera Toch,Consumer,United States,Los Angeles,California,90045,OFFPA10003441,Office Supplies,Paper,Xerox 226,32.4,5,0.0,15.552
CA-118731,2014-11-21,2014-11-23,Second Class,LP17080,Liz Pelletier,Consumer,United States,San Francisco,California,94110,FURFU10003347,Furniture,Furnishings,Coloredge Poster Frame,42.6,3,0.0,16.614
CA-118731,2014-11-21,2014-11-23,Second Class,LP17080,Liz Pelletier,Consumer,United States,San Francisco,California,94110,OFFBI10000069,Office Supplies,Binders,"GBC Prepunched Paper, 19 Hole, for Binding Systems, 24 lb",84.056,7,0.2,27.3182
CA-130736,2012-07-12,2012-09-12,First Class,JF15490,Jeremy Farry,Consumer,United States,Seattle,Washington,98105,OFFFA10003467,Office Supplies,Fasteners,"Alliance Big Bands Rubber Bands, 12/Pack",3.96,2,0.0,0.0
CA-130736,2012-07-12,2012-09-12,First Class,JF15490,Jeremy Farry,Consumer,United States,Seattle,Washington,98105,OFFLA10000634,Office Supplies,Labels,Avery 509,2.61,1,0.0,1.2006
CA-137099,2014-08-12,2014-11-12,First Class,FP14320,Frank Preis,Consumer,United States,Los Angeles,California,90008,TECPH10002496,Technology,Phones,Cisco SPA301,374.376,3,0.2,46.797
CA-156951,2014-02-10,2014-09-10,Standard Class,EB13840,Ellis Ballard,Corporate,United States,Seattle,Washington,98105,OFFPA10004530,Office Supplies,Paper,Personal Creations Ink Jet Cards and Labels,91.84,8,0.0,45.0016
CA-156951,2014-02-10,2014-09-10,Standard Class,EB13840,Ellis Ballard,Corporate,United States,Seattle,Washington,98105,OFFBI10001107,Office Supplies,Binders,"GBC White Gloss Covers, Plain Front",81.088,7,0.2,27.3672
CA-156951,2014-02-10,2014-09-10,Standard Class,EB13840,Ellis Ballard,Corporate,United States,Seattle,Washington,98105,OFFPA10004451,Office Supplies,Paper,Xerox 222,19.44,3,0.0,9.3312
CA-156951,2014-02-10,2014-09-10,Standard Class,EB13840,Ellis Ballard,Corporate,United States,Seattle,Washington,98105,FURCH10004997,Furniture,Chairs,Hon Every Day Series Multi Task Chairs,451.152,3,0.2,0.0
CA-127250,2013-04-11,2013-08-11,Standard Class,SF20200,Sarah Foster,Consumer,United States,Marysville,Washington,98270,OFFAR10003394,Office Supplies,Art,Newell 332,8.82,3,0.0,2.3814
CA-149713,2012-09-18,2012-09-22,Second Class,TG21640,Trudy Glocke,Consumer,United States,Long Beach,California,90805,OFFPA10004530,Office Supplies,Paper,Personal Creations Ink Jet Cards and Labels,160.72,14,0.0,78.7528
CA-149713,2012-09-18,2012-09-22,Second Class,TG21640,Trudy Glocke,Consumer,United States,Long Beach,California,90805,OFFPA10001450,Office Supplies,Paper,Rediform S.O.S. Phone Message Books,19.92,4,0.0,9.7608
CA-149713,2012-09-18,2012-09-22,Second Class,TG21640,Trudy Glocke,Consumer,United States,Long Beach,California,90805,OFFSU10001574,Office Supplies,Supplies,Acme Value Line Scissors,7.3,2,0.0,2.19
CA-132906,2012-10-09,2012-09-14,Standard Class,CC12145,Charles Crestani,Consumer,United States,Los Angeles,California,90004,OFFSU10004498,Office Supplies,Supplies,Martin Yale Premier Letter Opener,51.52,4,0.0,1.5456
CA-145233,2014-02-12,2014-06-12,Standard Class,DV13465,Dianna Vittorini,Consumer,United States,Denver,Colorado,80219,TECPH10004977,Technology,Phones,GE 30524EE4,470.376,3,0.2,52.9173
CA-145233,2014-02-12,2014-06-12,Standard Class,DV13465,Dianna Vittorini,Consumer,United States,Denver,Colorado,80219,TECPH10000586,Technology,Phones,AT&T SB67148 SynJ,105.584,2,0.2,9.2386
CA-145233,2014-02-12,2014-06-12,Standard Class,DV13465,Dianna Vittorini,Consumer,United States,Denver,Colorado,80219,OFFAP10000358,Office Supplies,Appliances,Fellowes Basic Home/Office Series Surge Protectors,31.152,3,0.2,3.5046
CA-145233,2014-02-12,2014-06-12,Standard Class,DV13465,Dianna Vittorini,Consumer,United States,Denver,Colorado,80219,OFFBI10002764,Office Supplies,Binders,Recycled Pressboard Report Cover with Reinforced Top Hinge,6.783,7,0.7,4.7481
CA-145233,2014-02-12,2014-06-12,Standard Class,DV13465,Dianna Vittorini,Consumer,United States,Denver,Colorado,80219,TECPH10001254,Technology,Phones,Jabra BIZ 2300 Duo QD Duo Corded Headset,406.368,4,0.2,30.4776
US-156986,2013-03-21,2013-03-25,Standard Class,ZC21910,Zuschuss Carroll,Consumer,United States,Salem,Oregon,97301,TECPH10003800,Technology,Phones,i.Sound Portable Power   8000 mAh,84.784,2,0.2,20.1362
US-156986,2013-03-21,2013-03-25,Standard Class,ZC21910,Zuschuss Carroll,Consumer,United States,Salem,Oregon,97301,OFFPA10002005,Office Supplies,Paper,Xerox 225,20.736,4,0.2,7.2576
US-156986,2013-03-21,2013-03-25,Standard Class,ZC21910,Zuschuss Carroll,Consumer,United States,Salem,Oregon,97301,OFFBI10002498,Office Supplies,Binders,Clear Mylar Reinforcing Strips,16.821,3,0.7,12.8961
US-156986,2013-03-21,2013-03-25,Standard Class,ZC21910,Zuschuss Carroll,Consumer,United States,Salem,Oregon,97301,OFFPA10004101,Office Supplies,Paper,Xerox 1894,10.368,2,0.2,3.6288
CA-131450,2011-08-08,2011-08-15,Standard Class,LR16915,Lena Radford,Consumer,United States,San Diego,California,92024,OFFAP10004708,Office Supplies,Appliances,Fellowes Superior 10 Outlet Split Surge Protector,76.12,2,0.0,22.0748
CA-131450,2011-08-08,2011-08-15,Standard Class,LR16915,Lena Radford,Consumer,United States,San Diego,California,92024,TECCO10004115,Technology,Copiers,Sharp AL 1530CS Digital Copier,1199.976,3,0.2,434.9913
CA-131450,2011-08-08,2011-08-15,Standard Class,LR16915,Lena Radford,Consumer,United States,San Diego,California,92024,TECPH10002398,Technology,Phones,AT&T 1070 Corded Phone,445.96,5,0.2,55.745
CA-131450,2011-08-08,2011-08-15,Standard Class,LR16915,Lena Radford,Consumer,United States,San Diego,California,92024,FURFU10001979,Furniture,Furnishings,Dana Halogen Swing Arm Architect Lamp,327.76,8,0.0,91.7728
CA-153787,2014-05-20,2014-05-24,Standard Class,AT10735,Annie Thurman,Consumer,United States,Seattle,Washington,98115,OFFAP10001563,Office Supplies,Appliances,Belkin Premiere Surge Master II 8 outlet surge protector,97.16,2,0.0,28.1764
CA-133431,2014-12-18,2014-12-22,Standard Class,LC17140,Logan Currie,Consumer,United States,San Francisco,California,94122,OFFBI10000605,Office Supplies,Binders,"Acco Pressboard Covers with Storage Hooks, 9 1/2"" x 11"", Executive Red",15.24,5,0.2,5.1435
CA-133431,2014-12-18,2014-12-22,Standard Class,LC17140,Logan Currie,Consumer,United States,San Francisco,California,94122,OFFPA10002615,Office Supplies,Paper,"Ampad Gold Fibre Wirebound Steno Books, 6"" x 9"", Gregg Ruled",13.23,3,0.0,6.0858
US-135720,2013-12-12,2013-12-14,Second Class,FM14380,Fred McMath,Consumer,United States,Aurora,Colorado,80013,OFFST10001963,Office Supplies,Storage,Tennsco Regal Shelving Units,243.384,3,0.2,51.7191
US-135720,2013-12-12,2013-12-14,Second Class,FM14380,Fred McMath,Consumer,United States,Aurora,Colorado,80013,TECAC10001267,Technology,Accessories,Imation 32GB Pocket Pro USB 3.0 Flash Drive   32 GB   Black   1 P ...,119.8,5,0.2,29.95
US-135720,2013-12-12,2013-12-14,Second Class,FM14380,Fred McMath,Consumer,United States,Aurora,Colorado,80013,TECPH10002103,Technology,Phones,Jabra SPEAK 410,300.768,4,0.2,30.0768
US-123470,2013-08-16,2013-08-22,Standard Class,ME17725,Max Engle,Consumer,United States,Aurora,Colorado,80013,OFFBI10001989,Office Supplies,Binders,Premium Transparent Presentation Covers by GBC,18.882,3,0.7,13.8468
US-123470,2013-08-16,2013-08-22,Standard Class,ME17725,Max Engle,Consumer,United States,Aurora,Colorado,80013,OFFAP10003287,Office Supplies,Appliances,Tripp Lite TLP810NET Broadband Surge for Modem/Fax,122.328,3,0.2,12.2328
